sportsbook,jurisdiction,season,player,source_player,market,line,side,american_odds,decimal_odds,retrieved_at_ct,market_id,selection_id,source_url,source_line,source_american_odds,source_decimal_odds,source_market_id,source_selection_id,source_lines_used,source_odds_used,no_vig_probability_at_source_line,source_overround,logit_probability_at_source_line,logistic_scale,scale_ratio,line_adjustment,normalization_method
Caesars,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,600.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,600.5,-115,1.86957,f85ef705-88ce-3b77-93d8-deb6d57b2643,7db4e857-8e81-3070-be70-c84f6db39d65,600.5,Over -115|Under -115,0.5,1.069767442,0,183.72292181,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,600.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,600.5,-115,1.86957,f85ef705-88ce-3b77-93d8-deb6d57b2643,8c7c5ea9-fb11-33ad-a767-abee1be81e69,600.5,Over -115|Under -115,0.5,1.069767442,0,183.72292181,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,649.828444,Over,-110,1.90909090909091,2026-07-21T18:26:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,,,,,,499.5|749.5|999.5|1249.5,Over -220|Over 135|Over 500|Over 2000,,1.047619048,,202.28638058,0.311291976276,,one_sided_ladder_typical_hold_logistic_fit
DraftKings,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,649.828444,Under,-110,1.90909090909091,2026-07-21T18:26:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,,,,,,499.5|749.5|999.5|1249.5,Over -220|Over 135|Over 500|Over 2000,,1.047619048,,202.28638058,0.311291976276,,one_sided_ladder_typical_hold_logistic_fit
FanDuel,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,600.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,600.5,-114,1.87719298245614,717.165618899,97695501,600.5,Over -114|Under -114,0.5,1.065420561,0,183.72292181,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,600.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,600.5,-114,1.87719298245614,717.165618899,97695502,600.5,Over -114|Under -114,0.5,1.065420561,0,183.72292181,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,624.5,Over,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,624.5,-110,1.9090909090909092,,,624.5,Over -110|Under -110,0.5,1.047619048,0,191.065719684,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,KC Concepcion,KC Concepcion,receiving_yards,624.5,Under,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,624.5,-110,1.9090909090909092,,,624.5,Over -110|Under -110,0.5,1.047619048,0,191.065719684,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,475.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,475.5,-110,1.91,1512612651,2173525170,475.5,Over -110|Under -110,0.5,1.047619048,0,145.479182882,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,475.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,475.5,-110,1.91,1512612651,2173525171,475.5,Over -110|Under -110,0.5,1.047619048,0,145.479182882,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,475.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,475.5,-110,1.91,2645452800,4181464989,475.5,Over -110|Under -110,0.5,1.047619048,0,145.479182882,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,475.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,475.5,-110,1.91,2645452800,4181464990,475.5,Over -110|Under -110,0.5,1.047619048,0,145.479182882,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,450.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,450.5,-115,1.86957,122a6595-e664-3783-b8bb-75fda1462fe3,da5a90f9-cdd2-327b-be29-a47dd60e59a7,450.5,Over -115|Under -115,0.5,1.069767442,0,137.830435096,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,450.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,450.5,-115,1.86957,122a6595-e664-3783-b8bb-75fda1462fe3,d94f0904-5ee6-3428-b10b-ff62bacdd6f8,450.5,Over -115|Under -115,0.5,1.069767442,0,137.830435096,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,449.5,Over,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,449.5,-110,1.9090909090909092,,,449.5,Over -110|Under -110,0.5,1.047619048,0,137.524485185,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_yards,449.5,Under,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,449.5,-110,1.9090909090909092,,,449.5,Over -110|Under -110,0.5,1.047619048,0,137.524485185,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,650.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,650.5,-110,1.91,2663636699,4242083887,650.5,Over -110|Under -110,0.5,1.047619048,0,199.020417381,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,650.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,650.5,-110,1.91,2663636699,4242083888,650.5,Over -110|Under -110,0.5,1.047619048,0,199.020417381,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,650.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,650.5,-115,1.86957,2fcfc339-06fd-395c-a83a-ada8331e34ce,74bcd00e-e1cf-3cb4-8c4a-37481ba7e97b,650.5,Over -115|Under -115,0.5,1.069767442,0,199.020417381,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,650.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,650.5,-115,1.86957,2fcfc339-06fd-395c-a83a-ada8331e34ce,a179e8ae-95e7-37e7-9ad4-30738fafe251,650.5,Over -115|Under -115,0.5,1.069767442,0,199.020417381,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,649.5,Over,-110,1.90909090909091,2026-07-21T18:13:14-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,649.5,-110,1.9090909090909092,,,649.5,Over -110|Under -110,0.5,1.047619048,0,198.71446747,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,649.5,Under,-110,1.90909090909091,2026-07-21T18:13:14-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,649.5,-110,1.9090909090909092,,,649.5,Over -110|Under -110,0.5,1.047619048,0,198.71446747,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,649.5,Over,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,649.5,-110,1.9090909090909092,,,649.5,Over -110|Under -110,0.5,1.047619048,0,198.71446747,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Khalil Shakir,Khalil Shakir,receiving_yards,649.5,Under,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,649.5,-110,1.9090909090909092,,,649.5,Over -110|Under -110,0.5,1.047619048,0,198.71446747,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,760.452388,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,750.5,-115,1.87,1527441916,2211609210,750.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,229.615408523,0.305949911424,9.952388091,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,760.452388,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,750.5,-105,1.95,1527441916,2211609211,750.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,229.615408523,0.305949911424,9.952388091,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,775.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,775.5,-110,1.91,2653729278,4208897177,775.5,Over -110|Under -110,0.5,1.047619048,0,237.264156309,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,775.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,775.5,-110,1.91,2653729278,4208897178,775.5,Over -110|Under -110,0.5,1.047619048,0,237.264156309,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,775.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,775.5,-115,1.86957,d620e20b-d773-3eca-b6c0-4edd88f3f8fd,b8e40d2e-6e94-32a6-9f8c-2e5e79224548,775.5,Over -115|Under -115,0.5,1.069767442,0,237.264156309,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,775.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,775.5,-115,1.86957,d620e20b-d773-3eca-b6c0-4edd88f3f8fd,65493787-b5f9-3f35-b0cb-aaf8d35227ab,775.5,Over -115|Under -115,0.5,1.069767442,0,237.264156309,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,725.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,725.5,-114,1.87719298245614,717.168968228,98472887,725.5,Over -114|Under -114,0.5,1.065420561,0,221.966660738,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,725.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,725.5,-114,1.87719298245614,717.168968228,98472888,725.5,Over -114|Under -114,0.5,1.065420561,0,221.966660738,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,749.5,Over,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,749.5,-110,1.9090909090909092,,,749.5,Over -110|Under -110,0.5,1.047619048,0,229.309458612,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Kyle Pitts,Kyle Pitts,receiving_yards,749.5,Under,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,749.5,-110,1.9090909090909092,,,749.5,Over -110|Under -110,0.5,1.047619048,0,229.309458612,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,850.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,850.5,-110,1.91,1527441921,2211609220,850.5,Over -110|Under -110,0.5,1.047619048,0,260.210399666,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,850.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,850.5,-110,1.91,1527441921,2211609221,850.5,Over -110|Under -110,0.5,1.047619048,0,260.210399666,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,889.829256,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,900.5,-106,1.95,2645452810,4181468009,900.5,Over -106|Under -115,0.490318417,1.049446828,-0.038731175,275.507895237,0.305949911424,-10.67074448,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,889.829256,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,900.5,-115,1.87,2645452810,4181468010,900.5,Over -106|Under -115,0.509681583,1.049446828,0.038731175,275.507895237,0.305949911424,-10.67074448,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,875.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,875.5,-115,1.86957,c59a390c-e4c6-34df-b9ef-e85db20335ad,8172195a-726b-379f-b95e-b50bb769fbe2,875.5,Over -115|Under -115,0.5,1.069767442,0,267.859147451,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,875.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Yards_7c,875.5,-115,1.86957,c59a390c-e4c6-34df-b9ef-e85db20335ad,44e02c60-1934-3afe-a624-af99ef3d2b21,875.5,Over -115|Under -115,0.5,1.069767442,0,267.859147451,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,849.5,Over,-110,1.90909090909091,2026-07-21T18:13:14-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,849.5,-110,1.9090909090909092,,,849.5,Over -110|Under -110,0.5,1.047619048,0,259.904449754,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,849.5,Under,-110,1.90909090909091,2026-07-21T18:13:14-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,849.5,-110,1.9090909090909092,,,849.5,Over -110|Under -110,0.5,1.047619048,0,259.904449754,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,900.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,900.5,-114,1.87719298245614,717.168963979,100731539,900.5,Over -114|Under -114,0.5,1.065420561,0,275.507895237,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,900.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,900.5,-114,1.87719298245614,717.168963979,100731538,900.5,Over -114|Under -114,0.5,1.065420561,0,275.507895237,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,849.5,Over,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,849.5,-110,1.9090909090909092,,,849.5,Over -110|Under -110,0.5,1.047619048,0,259.904449754,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Ladd McConkey,Ladd McConkey,receiving_yards,849.5,Under,-110,1.90909090909091,2026-07-21T18:39:27-05:00,,,https://www.bet365.com/,849.5,-110,1.9090909090909092,,,849.5,Over -110|Under -110,0.5,1.047619048,0,259.904449754,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Luther Burden III,Luther Burden III,receiving_yards,832.351689,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,800.5,-125,1.8,1527441919,2211609216,800.5,Over -125|Under 105,0.532467532,1.043360434,0.130053128,244.912904095,0.305949911424,31.851689326,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Luther Burden III,Luther Burden III,receiving_yards,832.351689,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,800.5,105,2.05,1527441919,2211609217,800.5,Over -125|Under 105,0.467532468,1.043360434,-0.130053128,244.912904095,0.305949911424,31.851689326,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Luther Burden III,Luther Burden III,receiving_yards,849.364764,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,825.5,-122,1.82,2651640063,4201863491,825.5,Over -122|Under 100,0.52360515,1.04954955,0.094490843,252.56165188,0.305949911424,23.864763502,paired_two_way_proportional_devig_logistic
